"titulo","resumen","categoria","autor","fecha","link"
"Pablo Camacho: ‘La economía no se va a regular con amenazas o decretos’","
 Pablo Camacho, presidente de la Cámara Nacional de Industrias, advierte ...","Economía","Óscar Capriles","19 de marzo de 2025","https://www.la-razon.com/economia/2025/03/19/pablo-camacho-la-economia-no-se-va-a-regular-con-amenazas-o-decretos/"
"Morales califica al encuentro del Gobierno como una distracción a la crisis económica","
 El expresidente acusa al Gobierno de encubrir el “sufrimiento del ...","Economía","Daniel Zenteno","18 de marzo de 2025","https://www.la-razon.com/economia/2025/03/18/1049161/"
"Familias afectadas por las lluvias ya superan las 300.000 en el país","
 La temporada de precipitaciones causa desastres y muertes en varios ...","Mundo","Aylin Peñaranda","21 de marzo de 2025","https://www.la-razon.com/lr-article/familias-afectadas-por-las-lluvias-ya-superan-las-300-000-en-el-pais/"
"Sube a tres los muertos por colapso de puente en Ecuador","
 Luego del siniestro, un tráiler cargado con maíz quedó atrapado ...","Mundo","AFP","21 de marzo de 2025","https://www.la-razon.com/mundo/2025/03/21/sube-a-tres-los-muertos-por-colapso-de-puente-en-ecuador/"
"Mueren 44 civiles en un ataque yihadista en el suroeste de Níger","
 El pueblo de Fonbita, en la comuna rural de Kokorou, ...","Ciudades","AFP","21 de marzo de 2025","https://www.la-razon.com/mundo/2025/03/21/ataque-yihadista-en-niger/"
"Choferes suspenden el paro de 48 horas tras acuerdo con el Gobierno","
 Representantes del transporte y el Gobierno se reunieron para abordar ...",NA,"Aylin Peñaranda","21 de marzo de 2025","https://www.la-razon.com/ciudades/2025/03/21/choferes-suspenden-el-paro-de-48-horas-tras-acuerdo-con-el-gobierno/"
"Cosecha de soya avanza en un 20%, según la CAO","
 De acuerdo con el presidente del agro cruceño, se debe ...","Economía","Daniel Zenteno","18 de marzo de 2025","https://www.la-razon.com/economia/2025/03/18/cosecha-de-soya-avanza-en-un-20-segun-la-cao/"
"YPFB reinicia despachos al 100% de combustible para La Paz y El Alto","
 La estatal petrolera activó turnos dobles las 24 horas para ...","Economía","Daniel Zenteno","18 de marzo de 2025","https://www.la-razon.com/economia/2025/03/18/1049130/"
"Comité pro Santa Cruz convoca a movilizaciones por escasez de combustibles","
 El Comité llama a la “movilización total” a toda la ...","Economía","Daniel Zenteno","18 de marzo de 2025","https://www.la-razon.com/economia/2025/03/18/comite-pro-santa-cruz-convoca-a-movilizaciones-por-escasez-de-combustibles/"
"Andrónico dice que hay créditos para abastecer 10 meses de combustibles","
 Sin embargo, el titular del Senado señaló que con tanto ...","Economía","Daniel Zenteno","18 de marzo de 2025","https://www.la-razon.com/economia/2025/03/18/1049100/"
"Gobierno asegura sobreoferta de papa para esta gestión y pide calma","
 El viceministro Álvaro Mollinedo señaló que debido a la época ...","Economía","Daniel Zenteno","18 de marzo de 2025","https://www.la-razon.com/economia/2025/03/18/1049093/"
"Familias afectadas por las lluvias ya superan las 300.000 en el país","
 La temporada de precipitaciones causa desastres y muertes en varios ...","Mundo","Aylin Peñaranda","21 de marzo de 2025","https://www.la-razon.com/lr-article/familias-afectadas-por-las-lluvias-ya-superan-las-300-000-en-el-pais/"
"Sube a tres los muertos por colapso de puente en Ecuador","
 Luego del siniestro, un tráiler cargado con maíz quedó atrapado ...","Mundo","AFP","21 de marzo de 2025","https://www.la-razon.com/mundo/2025/03/21/sube-a-tres-los-muertos-por-colapso-de-puente-en-ecuador/"
"Mueren 44 civiles en un ataque yihadista en el suroeste de Níger","
 El pueblo de Fonbita, en la comuna rural de Kokorou, ...","Ciudades","AFP","21 de marzo de 2025","https://www.la-razon.com/mundo/2025/03/21/ataque-yihadista-en-niger/"
"Choferes suspenden el paro de 48 horas tras acuerdo con el Gobierno","
 Representantes del transporte y el Gobierno se reunieron para abordar ...",NA,"Aylin Peñaranda","21 de marzo de 2025","https://www.la-razon.com/ciudades/2025/03/21/choferes-suspenden-el-paro-de-48-horas-tras-acuerdo-con-el-gobierno/"
"Andrónico insiste en reunión entre Gobierno, Legislativo y organismos financiadores","
 El titular del Senado justificó su ausencia en la Cumbre ...","Economía","Daniel Zenteno","18 de marzo de 2025","https://www.la-razon.com/economia/2025/03/18/1049056/"
"Productores de San Julián exigen renuncia de viceministro y gerente de Emapa","
 La federación agropecuaria dio 72 horas al Gobierno para remover ...","Economía","Daniel Zenteno","18 de marzo de 2025","https://www.la-razon.com/economia/2025/03/18/1049054/"
"Gobierno saluda la aprobación del crédito por $us 75 millones","
 Los ministros Marcelo Montenegro y Sergio Cusicanqui indicaron que el ...","Economía","Daniel Zenteno","18 de marzo de 2025","https://www.la-razon.com/economia/2025/03/18/1049049/"
"Montenegro defiende Ley del Oro como clave para evitar default y pagar deuda externa","
 El ministro Marcelo Montenegro aseguró que la Ley 1503 permitió ...","Economía","Daniel Zenteno","18 de marzo de 2025","https://www.la-razon.com/economia/2025/03/18/montenegro-defiende-ley-del-oro-como-clave-para-evitar-default-y-pagar-deuda-externa/"
"Choferes dan plazo de 72 horas al Gobierno para regular provisión de combustible","
 La Confederación también pide la renuncia del presidente de YPFB, ...","Economía","Daniel Zenteno","18 de marzo de 2025","https://www.la-razon.com/economia/2025/03/18/choferes-dan-plazo-de-72-horas-al-gobierno-para-regular-provision-de-combustible/"
"Familias afectadas por las lluvias ya superan las 300.000 en el país","
 La temporada de precipitaciones causa desastres y muertes en varios ...","Mundo","Aylin Peñaranda","21 de marzo de 2025","https://www.la-razon.com/lr-article/familias-afectadas-por-las-lluvias-ya-superan-las-300-000-en-el-pais/"
"Sube a tres los muertos por colapso de puente en Ecuador","
 Luego del siniestro, un tráiler cargado con maíz quedó atrapado ...","Mundo","AFP","21 de marzo de 2025","https://www.la-razon.com/mundo/2025/03/21/sube-a-tres-los-muertos-por-colapso-de-puente-en-ecuador/"
"Mueren 44 civiles en un ataque yihadista en el suroeste de Níger","
 El pueblo de Fonbita, en la comuna rural de Kokorou, ...","Ciudades","AFP","21 de marzo de 2025","https://www.la-razon.com/mundo/2025/03/21/ataque-yihadista-en-niger/"
"Choferes suspenden el paro de 48 horas tras acuerdo con el Gobierno","
 Representantes del transporte y el Gobierno se reunieron para abordar ...",NA,"Aylin Peñaranda","21 de marzo de 2025","https://www.la-razon.com/ciudades/2025/03/21/choferes-suspenden-el-paro-de-48-horas-tras-acuerdo-con-el-gobierno/"
"Senado sanciona crédito por $us 75 millones para desastres naturales","
 En la sesión, los ministros Sergio Cusicanqui y Marcelo Montenegro ...","Economía","Daniel Zenteno","18 de marzo de 2025","https://www.la-razon.com/economia/2025/03/18/1049005/"
"Por no liberar exportaciones de soya, interculturales exigen renuncia de Lacoa y Flores","
 El sector alerta que, si en 72 horas no atienden ...","Economía","Erika Ibáñez","18 de marzo de 2025","https://www.la-razon.com/economia/2025/03/18/por-no-liberar-exportaciones-de-soya-interculturales-exigen-renuncia-de-lacoa-y-flores/"
"Transportistas bloquean la carretera en Buena Vista en demanda de combustibles","
 La protesta provocó un colapso en el sector donde más ...","Economía","Erika Ibáñez","18 de marzo de 2025","https://www.la-razon.com/economia/2025/03/18/transportistas-bloquean-la-carretera-en-buena-vista-en-demanda-de-combustibles/"
"Gobernadores convocan a reunión nacional para analizar crisis de combustibles","
 Damián Condori, gobernador de Chuquisaca, adelantó que el encuentro buscará ...","Economía","Daniel Zenteno","18 de marzo de 2025","https://www.la-razon.com/economia/2025/03/18/gobernadores-convocan-a-reunion-nacional-para-analizar-crisis-de-combustibles/"
"Feria ‘Del campo a la olla’ llega el miércoles a Alto Irpavi, Periférica y Llojeta en La Paz","
 El viceministro Álvaro Mollinedo informó que, en El Alto, el ...","Economía","Erika Ibáñez","18 de marzo de 2025","https://www.la-razon.com/economia/2025/03/18/feria-del-campo-a-la-olla-llega-el-miercoles-a-alto-irpavi-periferica-y-llojeta-en-la-paz/"
"Familias afectadas por las lluvias ya superan las 300.000 en el país","
 La temporada de precipitaciones causa desastres y muertes en varios ...","Mundo","Aylin Peñaranda","21 de marzo de 2025","https://www.la-razon.com/lr-article/familias-afectadas-por-las-lluvias-ya-superan-las-300-000-en-el-pais/"
"Sube a tres los muertos por colapso de puente en Ecuador","
 Luego del siniestro, un tráiler cargado con maíz quedó atrapado ...","Mundo","AFP","21 de marzo de 2025","https://www.la-razon.com/mundo/2025/03/21/sube-a-tres-los-muertos-por-colapso-de-puente-en-ecuador/"
"Mueren 44 civiles en un ataque yihadista en el suroeste de Níger","
 El pueblo de Fonbita, en la comuna rural de Kokorou, ...","Ciudades","AFP","21 de marzo de 2025","https://www.la-razon.com/mundo/2025/03/21/ataque-yihadista-en-niger/"
"Choferes suspenden el paro de 48 horas tras acuerdo con el Gobierno","
 Representantes del transporte y el Gobierno se reunieron para abordar ...",NA,"Aylin Peñaranda","21 de marzo de 2025","https://www.la-razon.com/ciudades/2025/03/21/choferes-suspenden-el-paro-de-48-horas-tras-acuerdo-con-el-gobierno/"
"La ATT suspendió a 6.469 líneas móviles por ‘actividades fraudulentas’","
 El director de Fiscalización y Control informó en promedio se ...","Economía","Erika Ibáñez","18 de marzo de 2025","https://www.la-razon.com/economia/2025/03/18/la-att-suspendio-a-6-469-lineas-moviles-por-actividades-fraudulentas/"
"Policía intercepta camión con 2.000 litros de diésel destinados a actividades ilícitas","
 El viceministro Roberto Ríos denunció que el vehículo tenía tanques ...","Economía","Daniel Zenteno","18 de marzo de 2025","https://www.la-razon.com/economia/2025/03/18/1048927/"
"La Fexco 2025, ‘la vitrina comercial de Cochabamba’, espera a más de 375.000 visitantes","
 El evento se realizará en Cochabamba del 24 de abril ...","Economía","Erika Ibáñez","18 de marzo de 2025","https://www.la-razon.com/economia/2025/03/18/la-fexco-2025-la-vitrina-comercial-de-cochabamba-espera-a-mas-de-375-000-visitantes/"
"Latigid, primera empresa privada que importa y comercializa diésel","
 En diciembre, Latigid ultimó detalles para consolidarse como la primera ...","Economía","Daniel Gutierrez","18 de marzo de 2025","https://www.la-razon.com/economia/2025/03/18/latigid-primera-empresa-privada-que-importa-y-comercializa-diesel/"
"‘No hay ejecución’: En medio de críticas, ministros defienden en el Senado crédito de $us 75 millones","
 Los ministros de Economía y Planificación explican ante el Senado ...","Economía","Erika Ibáñez","18 de marzo de 2025","https://www.la-razon.com/economia/2025/03/18/no-hay-ejecucion-en-medio-de-criticas-ministros-defienden-en-el-senado-credito-de-us-75-millones/"
"Familias afectadas por las lluvias ya superan las 300.000 en el país","
 La temporada de precipitaciones causa desastres y muertes en varios ...","Mundo","Aylin Peñaranda","21 de marzo de 2025","https://www.la-razon.com/lr-article/familias-afectadas-por-las-lluvias-ya-superan-las-300-000-en-el-pais/"
"Sube a tres los muertos por colapso de puente en Ecuador","
 Luego del siniestro, un tráiler cargado con maíz quedó atrapado ...","Mundo","AFP","21 de marzo de 2025","https://www.la-razon.com/mundo/2025/03/21/sube-a-tres-los-muertos-por-colapso-de-puente-en-ecuador/"
"Mueren 44 civiles en un ataque yihadista en el suroeste de Níger","
 El pueblo de Fonbita, en la comuna rural de Kokorou, ...","Ciudades","AFP","21 de marzo de 2025","https://www.la-razon.com/mundo/2025/03/21/ataque-yihadista-en-niger/"
"Choferes suspenden el paro de 48 horas tras acuerdo con el Gobierno","
 Representantes del transporte y el Gobierno se reunieron para abordar ...",NA,"Aylin Peñaranda","21 de marzo de 2025","https://www.la-razon.com/ciudades/2025/03/21/choferes-suspenden-el-paro-de-48-horas-tras-acuerdo-con-el-gobierno/"
"Batallas, camino al lago, amanece bloqueada en protesta por la falta de combustibles","
 Los choferes protestan porque hace siete días que el combustible ...","Economía","Erika Ibáñez","18 de marzo de 2025","https://www.la-razon.com/economia/2025/03/18/batallas-camino-al-lago-amanece-bloqueada-en-protesta-por-la-falta-de-combustibles/"
"ANH y Asosur acuerdan reuniones semanales para evaluar distribución de combustibles","
 La gerente de Asosur dijo que gestionarán una reunión con ...","Economía","Erika Ibáñez","18 de marzo de 2025","https://www.la-razon.com/economia/2025/03/18/anh-y-asosur-acuerdan-reuniones-semanales-para-evaluar-distribucion-de-combustibles/"
"Bonadona: ‘En los hechos vivimos en un corralito’","
 El economista Alberto Bonadona advierte que las restricciones cambiarias en ...","Economía","Óscar Capriles","18 de marzo de 2025","https://www.la-razon.com/economia/2025/03/18/bonadona-en-los-hechos-vivimos-en-un-corralito/"
"‘No vamos a entrar en default’: Montenegro garantiza pago de la deuda externa","
 El ministro de Economía aseguró que el Gobierno está haciendo ...","Economía","Erika Ibáñez","17 de marzo de 2025","https://www.la-razon.com/economia/2025/03/17/no-vamos-a-entrar-en-default-montenegro-garantiza-pago-de-la-deuda-externa/"
"El Gobierno acatará decisión del TCP que suspende aplicación de ‘disposición confiscatoria’","
 El viceministro Jorge Silva dijo que aún no fueron notificados, ...","Economía","Erika Ibáñez","17 de marzo de 2025","https://www.la-razon.com/economia/2025/03/17/el-gobierno-acatara-decision-del-tcp-que-suspende-aplicacion-de-disposicion-confiscatoria/"
"Familias afectadas por las lluvias ya superan las 300.000 en el país","
 La temporada de precipitaciones causa desastres y muertes en varios ...","Sociedad","Aylin Peñaranda","21 de marzo de 2025","https://www.la-razon.com/sociedad/2025/03/21/familias-afectadas-por-las-lluvias-ya-superan-las-300-000-en-el-pais/"
"Sube a tres los muertos por colapso de puente en Ecuador","
 Luego del siniestro, un tráiler cargado con maíz quedó atrapado ...","Mundo","AFP","21 de marzo de 2025","https://www.la-razon.com/mundo/2025/03/21/sube-a-tres-los-muertos-por-colapso-de-puente-en-ecuador/"
"Mueren 44 civiles en un ataque yihadista en el suroeste de Níger","
 El pueblo de Fonbita, en la comuna rural de Kokorou, ...","Mundo","AFP","21 de marzo de 2025","https://www.la-razon.com/mundo/2025/03/21/ataque-yihadista-en-niger/"
"Choferes suspenden el paro de 48 horas tras acuerdo con el Gobierno","
 Representantes del transporte y el Gobierno se reunieron para abordar ...","Ciudades","Aylin Peñaranda","21 de marzo de 2025","https://www.la-razon.com/ciudades/2025/03/21/choferes-suspenden-el-paro-de-48-horas-tras-acuerdo-con-el-gobierno/"
"Gobierno y lecheros trabajan ley que fijará nuevo precio de la leche","
 El viceministro Luis Siles dijo que el Gobierno garantiza la ...","Economía","Erika Ibáñez","17 de marzo de 2025","https://www.la-razon.com/economia/2025/03/17/gobierno-y-lecheros-trabajan-ley-que-fijara-nuevo-precio-de-la-leche/"
